,UniprotID,Homologs
156,P43681,"{'P43681-2', 'A0A8C2NZA0', 'G1SH03', 'L8Y4Y1', 'P43681', 'UPI0003F1852C', 'A0A803JE50', 'H3AQ75', 'H2L5I4', 'UPI0014612D6F', 'P43681-1', 'H9GZZ4', 'A0A8C0TNU7', 'W5LH45', 'UPI0030086903', 'H0VH58', 'Q9TUL5', 'A0AAX6SR85', 'A6KM62', 'W5PNH2', 'G1L3Z0', 'A0A2J8RB30'}"
157,P46527,"{'A0A8V0ZL73', 'P46527', 'Q5KTZ8', 'A0A8B9GS65', 'Q812C0', 'H9G8U5', 'A0A803JZK6', 'M4A5C1', 'A0A669C579', 'H3AWA7', 'O43806', 'A0A493TT92', 'A0A674MNU7', 'A0A6I8NRF1', 'W5NJ15'}"
158,Q9Y446,"{'U3KAJ3', 'Q9Y446', 'F7HQV1', 'W5KF80', 'A0A3P9KLB6', 'UPI00313CDD0C', 'A0A8D1BLH7', 'Q9Y446-1', 'A0A9L0TSF7', 'A0A2I3T4Q4', 'W5PDF4', 'A0A6I8S2T0', 'F7CA43', 'A6HXN6', 'A0A6D2W596', 'A0AAJ7JSL5', 'UPI000767A40C', 'A0A8C0RE99', 'Q9Y446-2', 'UPI0003C90FF9'}"
159,Q9Y2K2,"{'G1LPX7', 'UPI0007403970', 'H9G5C1', 'A0A8U0S4Q4', 'Q9Y2K2', 'L5M0X5', 'Q9Y2K2-6', 'A0A2J8X1C3', 'Q9Y2K2-7', 'A0A8C0MFR5', 'M3ZL27', 'A0A5F9DI78', 'UPI00123EA135', 'UPI0007DC6821', 'L9KQ37', 'H2SAW2', 'Q9Y2K2-8', 'U3JSW6', 'Q9Y2K2-5', 'A0A8C2LEI3', 'A0A6D2XRQ7', 'F6U6U5', 'A0A8T2L395', 'A0A8B9TMB4', 'M3XH38', 'I3KIS5', 'G1NZP6', 'H0VR21', 'A0A8C2NY09', 'H0XJS9', 'G3WH08', 'UPI0024E2446F', 'M0RD40', 'UPI00122D790B', 'L5KK22'}"
160,Q53ET0,"{'G1TA33', 'UPI0007DC6975', 'Q53ET0', 'A0A7N9D1V6', 'UPI001AE296AF', 'UPI00159DB5D2', 'A0A674GU22', 'UPI000572B0CB', 'A0A8J1IM93', 'W5NQE6', 'A0AAX6S787', 'H3A504', 'A0A7N4PCD3', 'L9JEB0', 'A0A2J8Q3H8', 'G3PZJ7', 'UPI00044338FC', 'UPI0007AD92C4', 'G1LZV6', 'F6VJF1'}"
161,O43896,"{'M3YHY8', 'UPI0000EDD70B', 'I3KJI8', 'O43896', 'M3WA28', 'G3GYD0', 'G7PTA3', 'G3TTU0', 'A0A8B9TVX4', 'M3ZPG8', 'A0A5F9D271', 'W5N8E0', 'H3A489', 'A0A8J0R365', 'H9GTH2', 'A0A8C2Y2D6', 'F1QJ64', 'A0A8B9HFL3', 'A0A286X8E3', 'A0A4X1UVP4'}"
162,Q16695,{'Q16695'}
163,Q7Z5H3,"{'Q7Z5H3-5', 'W5M8Q1', 'A0A8C2S6V6', 'Q7Z5H3', 'H3BH29', 'A0A3P9IZA7', 'G1MF78', 'A0A8D0RJZ6', 'UPI000CCBF34B', 'G3SL25', 'Q7Z5H3-3', 'L5MAC0', 'A0A8C0P8M3', 'UPI00222E14A6', 'Q7Z5H3-1', 'UPI000FFC7812', 'A0A674G858', 'Q7Z5H3-2', 'Q7Z5H3-4', 'A0A674MT93', 'UPI0032B082F4', 'A0A3B1JDC1', 'A0A7D9N0L2', 'H0VT47', 'A0A2R8PE79'}"
164,Q9Y3R0,"{'UPI0029526372', 'UPI0020CB44A7', 'UPI002FE177B6', 'H2RBZ0', 'A0A6I8PWT5', 'UPI000DF22553', 'A0A8M3B1M2', 'UPI000C2FE622', 'A0A803V9N8', 'A0A8B9T2N4', 'UPI000C9DDB96', 'UPI000CE179C6', 'Q9Y3R0', 'A0A2J8W0V7', 'UPI000C6D2828', 'G7N7K6', 'A0A7N4PMJ8', 'UPI001BC8C8E5', 'A0AAX6RIQ1', 'UPI0024E1AB34', 'A0A8U0SVB2', 'A0A674NSF1', 'A0A8C2QS71', 'Q9Y3R0-2', 'UPI001F001A44', 'UPI000A2B0211', 'G3GY15', 'A0A8C0MZZ0', 'F1MPX8', 'H0WI60', 'UPI0003EBC1DC', 'A0A803T9W7', 'UPI0014945AF8', 'Q9Y3R0-1', 'UPI001A9D64C4', 'UPI00244613CB', 'UPI00159D9E58', 'A0A6I8NAJ7', 'UPI00313E19A5', 'Q9Y3R0-3', 'UPI000FFB594C', 'UPI0023DF17D3'}"
165,Q684P5,"{'UPI0003D77A52', 'A0A6I8NGB3', 'A0A8B9H924', 'Q684P5-3', 'A0A9J7KA10', 'A0A2I3G8K7', 'Q684P5', 'UPI00191794BA', 'W5MIM5', 'UPI0007AD94B5', 'UPI000C9E159F', 'A0A3B3I9Z3', 'Q684P5-2', 'A0A674GZW4', 'UPI0030CF490D', 'A0A7N5P370', 'UPI001C2E5672', 'L5JR78', 'A0A8C2S164', 'A0A8B9T8A2', 'A0A2R8MHY0', 'A0A5F8A021', 'A0A286X886', 'A0A480I9V1', 'H2S1V5', 'A0A2I2UK47', 'H3BGD0', 'A0A8V1AH00', 'A0A5F8HKB9', 'A0A8U0MMM8', 'Q684P5-1'}"
166,P15056,"{'H0X101', 'UPI0003D77DDD', 'Q4W6L8', 'A0A2I3SZU6', 'G3THK2', 'UPI000C9E913B', 'UPI000767BBB0', 'UPI002FE23072', 'A0A6I8NF87', 'P15056', 'UPI00300619B1', 'UPI0003F15C0F', 'Q04982-1', 'UPI001493F40B', 'A0A2K5U8K6', 'UPI000A2B7DFA', 'UPI000FFC980E', 'Q04982-2', 'Q04982', 'UPI002FD7B1BA', 'G3WTV7', 'H3AT03', 'G1QP54', 'G5B573', 'A0A8C2MU04', 'A0A836A5K5', 'A0A5F9CCZ3', 'UPI0003E5C98A', 'UPI0024E1BDA9', 'I3M0P3', 'A0A8C2RV07', 'U3CMC6', 'A0A2I2YM14', 'A0A6I8QRP9', 'A0A8U0R918', 'UPI000CCC79C9'}"
167,O60343,"{'UPI001301CE65', 'H3AHC2', 'UPI001C2EB585', 'O60343-3', 'UPI0023DD3929', 'O60343', 'W5K4A4', 'A0A8B9TEE9', 'A0A8D1KQH1', 'E0CX53', 'G3U0Q3', 'UPI0004544C00', 'A0A5F9C858', 'I3JI44', 'G3RI67', 'O60343-5', 'A0AAX6P7L9', 'A0A2I3G3P8', 'H0X3Q1', 'O60343-4', 'A0A2J8WU14', 'H2Q7N2', 'F7ESY3', 'A0A8I6AT49', 'A0AAJ7KIK6', 'H2TT65', 'M4AE57', 'O60343-2', 'UPI000FFC9EDD', 'A0AAA9TV94', 'UPI002F2B3575', 'A0A8C0QNY2', 'H0VHD9', 'UPI001D19A84B', 'UPI0003599069', 'A0A5F5PN22', 'A0A7N5JJM3', 'O60343-1'}"
168,Q9H1K1,"{'H2LRI0', 'Q9H1K1-1', 'A0A803TAU1', 'A0A8D1BB09', 'F7G361', 'A0A5F4W7M7', 'G5AWZ7', 'Q9H1K1', 'Q9H1K1-2', 'A0A8C0MV81', 'H3AEZ7', 'F7FDU0', 'G3WAT2', 'A0A8B9HAT4', 'A0AAA9SLH3', 'F7E1G5', 'A0A674PFY4', 'D3Z7W0', 'M3ZG37', 'A0A8C2MLL3'}"
169,Q8IWU9,"{'A0A8V0YNZ0', 'A0A674PDL4', 'Q8IWU9-2', 'Q8IWU9-1', 'A0A8C0M7M6', 'A2V6X0', 'L5M4C8', 'A0A8C2N765', 'Q8IWU9', 'UPI0030D5755A', 'A0A8B9L7B9', 'H3ALJ9'}"
170,Q96RR4,"{'O88831-2', 'A0A3B3HIE9', 'Q96RR4-3', 'UPI0011AF760D', 'Q96RR4', 'Q96RR4-5', 'A0A5F9CBC6', 'A0A674PMJ6', 'Q8C078-2', 'W5MJ65', 'Q96RR4-2', 'UPI00313DCC24', 'A0A287D6Y3', 'Q96RR4-1', 'Q96RR4-6', 'Q96RR4-7', 'O88831-1', 'UPI000D14BF4C', 'Q8C078-4', 'Q96RR4-4', 'A0A3B5QPG8', 'G5AWM9', 'F7I4F8', 'L5LLN1', 'A0A5F5XRI8', 'Q8C078-5', 'Q8C078-3', 'A0A8C0P9I5', 'G3U4K9', 'A0A286Y558', 'A0A7N9CB31', 'O88831', 'UPI0007DBB8DB', 'Q8C078-1'}"
171,O94921,"{'A0A8T2KM66', 'A0A6I8S2Q0', 'O94921-3', 'UPI000C9DEC25', 'UPI00222F7EA4', 'Q8BFX6', 'A0A2I3HBP3', 'G3HL89', 'O94921-1', 'A0A8I3NAA4', 'O94921-2', 'A0A8D1ZQT6', 'O94921', 'A0A286X9E7', 'A0A3B3HXG3'}"
172,P30304,"{'M1EIG0', 'A0A8V1AAW2', 'A0A8B9GPD9', 'G1QF81', 'A0A674GLB7', 'P30304', 'C9JFR5', 'A6I3C8', 'G3HKQ5', 'P30304-1', 'W5M7X4', 'P30304-2', 'P48964', 'UPI0003C8FFE0', 'A0A6I8PDL4', 'A0A5F9DN82'}"
173,P49675,"{'A0A8V0Z6T9', 'A0A8B9H018', 'A0A8C2P808', 'W5NDE8', 'L8Y0T3', 'F7C998', 'P49675', 'UPI00295283B8', 'H3ALG4', 'Q6V7H2', 'A0A5F8GYF2', 'A0A6I8PCT7', 'G1SHQ4', 'A0A8B9SNH4', 'A0A8D1J0Z5', 'UPI0001E9296F', 'A0A8I3NR83', 'Q6P910'}"
174,P07101,"{'UPI001301C6B6', 'A0A5F4VSN1', 'UPI0006443BAF', 'A0A8C0TVH0', 'A0A6I8N8X4', 'A0A2K5W0U3', 'P07101-1', 'UPI00313A7DBA', 'L5LR85', 'D2HDT0', 'P07101', 'P07101-2', 'P07101-6', 'W5NZU1', 'A0A8T2MEB9', 'G1KSP0', 'Q8MJB6', 'A0AAJ7NLA7', 'P07101-5', 'A0A803J5C5', 'A0A9J7JII6', 'D3Z0B1', 'P07101-4', 'O77639', 'A0A674N1D4', 'P07101-3'}"
175,Q96IF1,"{'A0A8C2PPH4', 'Q96IF1-1', 'Q96IF1', 'W5QDM8', 'UPI00313D25FD', 'Q96IF1-2', 'H0YJL9', 'G3UI17', 'A0A8B9JPM4'}"
176,P04233,"{'UPI0007040C03', 'F6ZRD0', 'A0A8V0YMJ9', 'H2LJJ2', 'A0A2I2UEW6', 'P10247', 'A0A7N4PA30', 'A0A803V4H9', 'P04233', 'A0A3B1JND3', 'A0A8B9QWF8', 'A0A8I3N448', 'G3HS40', 'P10247-2', 'P04233-1', 'P04233-5', 'H3B8G7', 'G1SKK3', 'UPI0003509373', 'P04233-4', 'UPI0029526BF0', 'A0A8C2N5J6', 'A0A9L0RUY5', 'A0A7N5JI00', 'F7AJH7', 'P04233-2', 'P04233-3', 'P10247-1', 'H0YRJ5', 'A0A8D0W5F8', 'A0A669ECG3', 'G1KQJ0', 'A0A7N9CSF1'}"
177,Q9Y3C5,"{'A0A2I3G9B3', 'UPI0007DBC220', 'UPI0003C141E6', 'G1QA08', 'A0A9L0SWK7', 'A0A803JRP0', 'A0A8C2NR19', 'L5LK21', 'A0A7N4UXI9', 'H9G7Q0', 'G5ALT3', 'L5KEG7', 'Q9Y3C5', 'A6JYY8', 'UPI00100E99AA', 'A0A8V1A5Q2', 'UPI0006447392', 'A0A287D142', 'A0A3P9KXL0', 'UPI0002747AF8'}"
178,Q6TGC4,"{'UPI0023DD0511', 'Q6TGC4', 'G5BZN1', 'UPI000C9DD672', 'H0VX34', 'A0A8C2NAB3', 'A2AMU1', 'L5KFL5'}"
179,Q8NCD3,"{'Q8NCD3-3', 'A0A7N4NUG8', 'UPI001A9FACA8', 'UPI00222E8B32', 'H0V4F5', 'Q4R302', 'Q8NCD3-2', 'D2H833', 'H0XC79', 'U3JV31', 'UPI000704118E', 'G5BRP6', 'H0ZTQ9', 'Q8NCD3-1', 'A6JQI9', 'A0A5F8GUW8', 'G3IET5', 'M3XT16', 'Q8NCD3', 'A0A8V0XL82', 'Q6P6N2', 'A0A1D5Q6W4', 'A0A2J8TPT4', 'L5M2R3', 'A0A6I8NJ47', 'G3T210'}"
180,O75385,"{'A0A287CZH7', 'UPI000FFC7879', 'UPI0009D93970', 'UPI00313B786F', 'F6QIP1', 'UPI000767D245', 'A0AAQ4RNR1', 'A0A8D1RN88', 'A0A8B9R6B4', 'A0A286XS46', 'M3WDX1', 'O75385', 'UPI0020CB1A90', 'F7F329', 'UPI000D09C192', 'UPI001494F86A', 'A0A8V0ZK02', 'G3QG55', 'G1U8Q4', 'A0A8C2PHD4', 'G9KWK8', 'A0A2I3GAH3', 'UPI000D531F40', 'UPI00106719D4', 'A0A8I3PZS6', 'UPI0003D77FDE', 'A0A061I6S9', 'F6QIW8', 'A0A0P6J6Y1', 'UPI0035A03D94', 'G3SSI6', 'A0A674GBF1'}"
181,O75791,"{'UPI001C2E9081', 'A0A8C2NU17', 'A0A8C0QAV9', 'A0A6I8N4X2', 'A0A7N5JS59', 'G1T2Y0', 'A0A6I8QQ68', 'D3ZG10', 'A0A8B9JNH1', 'F7BQD1', 'O75791-2', 'A0A8D1VSL5', 'O75791', 'H3AQZ5', 'A0A803TYU1', 'UPI0011453196', 'A0A8V0YQT4', 'O75791-1'}"
182,P26045,"{'A0A8D1UDR4', 'W5MCR7', 'I3JFM2', 'UPI000292A720', 'L5L2K0', 'L9L6Q1', 'UPI0023DD1CC9', 'A0A5F8A0R5', 'A0A8C2QWB6', 'P26045', 'UPI00122D56EE', 'UPI00295289C0', 'G3UGS4', 'UPI002F2B4B71', 'P26045-3', 'UPI00038C6224', 'G3H9G0', 'UPI0024457B6D', 'UPI001BC8AE00', 'H0XEG9', 'P26045-2', 'L5LFC3', 'A0A6I8P2Y9', 'P26045-1', 'UPI0032B02BFE', 'A0A2J8WS45', 'H3A3G9', 'Q8BWC1', 'UPI00065E944C', 'A0A5F9CS51', 'UPI0003EAE7C6', 'UPI0003ADB48E'}"
183,Q14155,"{'UPI00222E26E7', 'Q14155-2', 'A0A8B9LTB9', 'A0A3P9JCX6', 'A0A287D3F6', 'Q14155-4', 'A0A2J8X833', 'UPI001C2EDEB5', 'Q14155-3', 'A0A286Y3H1', 'A0A7N5KEG5', 'UPI0003EA8EEA', 'A0A8D1VLY2', 'UPI0003503E83', 'UPI0003EC12DC', 'A0A3Q2ILZ2', 'F1MBM9', 'G3I1U6', 'R0LB43', 'UPI00159E774B', 'O55043', 'Q14155-1', 'Q14155-5', 'Q14155', 'B7Z344', 'Q14155-6', 'A0A8C0QG04', 'A0A2I3HL13', 'A0AAJ7KIH0', 'A0A6I8NUA9', 'UPI003009FE91'}"
184,Q96QT4,"{'UPI0024E20B64', 'UPI001678BC1A', 'A0A2J8VBP0', 'UPI000CCC5BC6', 'A0A674MVZ8', 'G9KVC5', 'A0A5F9D5E5', 'A0A0G2KB64', 'W5N625', 'UPI00122D65B9', 'A0A669CJ23', 'L5K174', 'G3H045', 'Q96QT4', 'A0A8B9ZL86', 'H3BG73', 'H0V5D6', 'A0A6I8R8S4', 'A0A3B1IQW7', 'A0A8C2P641', 'L5MCK3'}"
185,Q96JI7,"{'A0A9J7GBF7', 'A0A2J8S4B3', 'Q3UHA3-1', 'A0A2J8NTN3', 'A0A804HLE6', 'R0M469', 'A7YWS3', 'A0A7N9CWU9', 'A0A8C0TDZ5', 'A0A836A6E2', 'A0A9L0TMA0', 'Q96JI7', 'UPI000CE1CB86', 'A0A6I8PKH2', 'A0A8B9GX48', 'A0A8C2NR63', 'H0WQH6', 'A0A803SRA6', 'G5BVF7', 'G3R868', 'U3JR41', 'A0A669ETF0', 'Q96JI7-2', 'A0A0G2JZP7', 'G1SQS2', 'H3AW81', 'Q96JI7-3', 'G9KQX1', 'D4HMK9', 'Q3UHA3-2', 'A0A8V0Z1S5', 'Q96JI7-1', 'UPI000C87AB2D', 'H0ZHW7', 'F7BT58', 'A0A8D1PUA0', 'UPI0003C91785'}"
186,Q92934,"{'G3VRY3', 'A0A8M2B8K5', 'A0A6I8NVP2', 'A0A287CT05', 'F1MUT9', 'A0A8C2PEF9', 'G3Q8B3', 'A0A9L0RK88', 'A6HZK0', 'A0A2I3H4B2', 'A0A8D1TTA6', 'UPI0003513388', 'H3ANP3', 'UPI0007DA9EE1', 'A0A3B1IH05', 'Q3TFU7', 'A0A8C0SI24', 'A0A3P9M6Q3', 'A0AAX6TH52', 'UPI001F0112A3', 'Q5DQ96', 'A0A674GQ16', 'UPI0003C8F5C5', 'B4DZQ9', 'Q92934', 'A0A803JZA9'}"
187,Q00536,"{'H0V5K0', 'A0A674NJB3', 'UPI00075F953E', 'UPI00159EC0CC', 'Q00536-1', 'A0A3P9LQS1', 'A0A8U0RJG2', 'A0AAX6S9Y0', 'A0A8B9LC51', 'Q00536-2', 'A0A3B5PXW3', 'A0A674GFF7', 'A0A669DMK9', 'Q00536-3', 'Q00536', 'UPI00149473B3', 'A0A7N4P5I7'}"
188,O75376,"{'K7CCK0', 'UPI00076853C7', 'A0A803W851', 'H2RNG5', 'O75376-3', 'UPI0020CB381B', 'O75376-1', 'UPI0024E1DE2F', 'UPI000DC68692', 'O75376-2', 'H0WZX5', 'A0A7N4NJI4', 'A0A9J7GCS7', 'H2M939', 'G1RXL1', 'UPI0003EC5CCB', 'UPI0010A882FB', 'UPI0003505B82', 'A0AAJ7KZG0', 'O75376', 'UPI00100EAD99', 'UPI000D53453C', 'UPI0007043AC8', 'A0A8J1J253', 'UPI00300A8530', 'UPI00038C4B2F', 'G7NJ06', 'A0A5G2QLC9', 'A0A8B9TT35', 'A8B6H7', 'I3K4U8', 'G5BEV1', 'H3A2H5', 'UPI000226A579', 'UPI000C9DDAF6', 'UPI002FE0DC10', 'W5M717', 'A0A8U0SEE0', 'G1LDH3', 'A0A2K5WHJ9', 'UPI0030CEE6F5', 'UPI0003F1BD7B', 'M3ZT78', 'UPI0023DD0FAC', 'UPI001916F339', 'UPI0022309CE5', 'UPI0003D75143', 'UPI000CCC579B'}"
189,P23528,"{'A6HZ70', 'A0A8C2SA69', 'A0A8I5THI8', 'A0A2I3GTH0', 'H0XPM8', 'G7NC85', 'A0A494B9A7', 'A0A2I3SLF9', 'UPI001A9FCF69', 'A0A8W4FAG3', 'A0A8C0PCQ5', 'A0A337SAH0', 'A0A5F9C8D3', 'P23528', 'H9GEB3', 'A0A803JV68', 'L9JND3', 'L5M426'}"
190,Q16584,"{'G3Q9A0', 'UPI00313E7DE7', 'W5M3I1', 'A0A4X1USC4', 'Q16584-1', 'Q16584-2', 'A0A8I3S1R9', 'A0A6I8P619', 'A0A494BBI0', 'W5LQG1', 'A0A2K5X7B1', 'UPI0003C907BD', 'Q16584', 'A0A3Q1MV53', 'G1T535'}"
191,Q99683,"{'A0A8C2LTL0', 'A0A669AZ21', 'Q99683-1', 'G3SM05', 'A0A6P3EHA9', 'L9L2S7', 'UPI001A9CF390', 'A0A7N4NIK2', 'H2RQT9', 'E9PWG9', 'Q99683-2', 'A0A3P9L6Z3', 'A0A8B9ZB64', 'G1P8F6', 'A0A8U0MFT1', 'A0AAA9RXG7', 'UPI0023E8CDA7', 'Q99683', 'A0A8C0RVK6', 'U3DSH8', 'A0A4X1VMZ5', 'A0AAX6QET6', 'A0A5F7ZNK9', 'A0A2I3SLK5', 'A0A3B1KFB1', 'G3S3K1', 'A0A2I3HWF6', 'G1LU31', 'UPI002230FA68', 'A0A286XT30', 'UPI001D19AEC4', 'W5NK77', 'UPI0003F12659', 'A0A803T886', 'A0A452FWU2', 'UPI00313C5901'}"
192,Q8WYL5,"{'A0A674MQY5', 'UPI000CCC4B71', 'Q8WYL5-3', 'UPI00074021AB', 'W5LJG7', 'Q8WYL5-2', 'H0VBP8', 'A0A8C2MTQ0', 'Q8WYL5-1', 'H3A1V8', 'UPI0014946295', 'H0XAD9', 'F1LWM1', 'G5AWZ3', 'A0A8B9T5J0', 'UPI0024E2487C', 'A0A2I2ZCP9', 'Q8WYL5-4', 'A0A5F5Y340', 'F6UA27', 'L9KM31', 'H9GHF6', 'Q8WYL5-5', 'A0A7N4NMJ4', 'Q8WYL5', 'UPI00038BDCD0', 'A0A8W4FEU1', 'L5LZI5'}"
193,O94827,"{'UPI000703E7FC', 'A0A8P0PHV2', 'A0A8T2LIB6', 'UPI0024E2206B', 'H0VN73', 'O94827-4', 'UPI002F2B55E8', 'O94827-3', 'G1NUM6', 'A0A8C2LX72', 'A0A2K5VDR3', 'UPI00076721E1', 'UPI00313E31D9', 'A0A3P9H2H0', 'G5C562', 'R0J9N1', 'A0A3Q1NL77', 'H2R042', 'UPI00300BF992', 'B7Z703', 'UPI0007AD8FDB', 'O94827', 'O94827-7', 'UPI00073FAD00', 'G1SF53', 'F7D8M3', 'UPI0003AE8CBE', 'G1RAY1', 'G1LT46', 'W5PQM1', 'UPI001AE451E7', 'G9KH79', 'G7MGJ9', 'A0A452FC12', 'G3VR05', 'O94827-5', 'A0A8M2B9C2', 'UPI0030CC12B2', 'L5KG89'}"
194,Q8N122,"{'A0A669C773', 'Q8K4Q0-5', 'UPI0020CB0ED2', 'L9KZK2', 'A0A2J8IUT1', 'UPI000767114D', 'A0A803VHD1', 'A0A8D0NWH1', 'Q8N122-2', 'Q8K4Q0-1', 'H0YXX1', 'A0A5F9D9Z3', 'A0A2I3GGA8', 'Q8N122-3', 'A0A8C2LXW3', 'A0A3B3HWA3', 'UPI00359FDAE4', 'UPI0023DD1E77', 'Q8K4Q0-4', 'Q8K4Q0-3', 'Q8N122', 'UPI0011458494', 'A0A7N4NJT9', 'A0A2J8Y2C3', 'W5N7F7', 'UPI002F2B8C17', 'Q8N122-1', 'B7Z3S8', 'G7NH81', 'M3XKA5', 'A0A6I8ND88', 'A0A8B9R3W7', 'G9KLW1', 'A0A8I6AHQ2', 'G3TE60', 'G1PCJ8', 'Q8K4Q0-2', 'UPI001AE29D38'}"
195,Q86UR1,"{'H0WS89', 'Q86UR1', 'Q4V9N8', 'F6RVX3', 'UPI001494315F', 'UPI003008E8EE', 'A0A5F4VRF5', 'A0A674N268', 'A0A3Q2GUK8', 'G5BFZ6', 'UPI0007677920', 'Q86UR1-2', 'A0A3B5Q7H2', 'A0AAA9S713', 'UPI0019D4C087', 'G3I5X9', 'I3NH71', 'H0WCB2', 'UPI002232986A', 'UPI00295261D2', 'A0A8C2SIR9', 'Q86UR1-1', 'A0A8D1TUQ0', 'G3UFM1', 'UPI001FB12D49', 'U3JRG6', 'L8YA44', 'A0A337SCX2', 'Q86UR1-3'}"
196,O96013,"{'O96013', 'UPI000719A09C', 'L5KMF6', 'A0A7N9CB55', 'O96013-1', 'A0A7N4NII9', 'G9KF17', 'A0A8C0NQR7', 'O96013-2', 'W5P7K5', 'A0A3Q2HY69', 'A0A7N5K3P0', 'O96013-4', 'W5NAN1', 'A0A061HY58', 'A0A480YBA9', 'G3SAG8', 'A0A5F9CDS1', 'A0A8C2RKA5', 'O96013-3', 'UPI000B54650A'}"
197,P54253,"{'H9EZW7', 'P54253-1', 'G5BT39', 'H3A8S9', 'P54253', 'A0A8B9JQF1', 'W5M4V9', 'M1EFW1', 'A0A803K4S4', 'UPI000021C498'}"
198,P21127,"{'G1NUW3', 'UPI000393DEA2', 'P21127-1', 'D2HPN2', 'UPI0035A10DFC', 'F1N5K1', 'A0A6D2WMH8', 'UPI00122DB044', 'P21127-6', 'P21127-4', 'H2SQS0', 'G3TW51', 'P21127-10', 'UPI0000028464', 'R0M0B2', 'A0A3P9IIL1', 'A0A452F2C8', 'G5ATH3', 'F1RJC5', 'UPI0003AB88FB', 'UPI00064456F3', 'H0ZYQ2', 'P21127', 'UPI00313C7703', 'A0A2J8R7J9', 'A0A286Y0F9', 'A0A9J7F985', 'P21127-9', 'P21127-12', 'P21127-2', 'A0A8B9LNK4', 'L5M2Y9', 'U3DZ35', 'A0A3B5R2H1', 'P21127-8', 'U3K436', 'UPI0010A7BD59', 'A0A8J0SIV6', 'P21127-5', 'P21127-3'}"
199,P56524,"{'A0A3B5Q196', 'UPI0007326CE7', 'UPI00222FB55E', 'UPI0010A2002B', 'UPI002FE3582A', 'A0A8I5ZP14', 'H0WQY7', 'UPI00122D7698', 'P56524-1', 'UPI0003D77B28', 'H3AFL1', 'H2UG30', 'G3VPG9', 'A0A669EZU8', 'P56524', 'A0A8B9TXJ8', 'UPI001FB0F93D', 'W5LGA0', 'P56524-2', 'W5QBK9', 'UPI00159D9892', 'UPI0004F03B16', 'UPI0024E19F06', 'H2P937', 'L5KSG9', 'A0A4X1T4T6', 'UPI000CCC0640', 'UPI0024455FB3', 'L5M1X4', 'UPI000FFB1A0F', 'UPI0028CB2CA7', 'UPI0030D402E8', 'A0A803V3I1', 'A0A9J7F8R2'}"
200,P27986,"{'A0A5F9C2S6', 'H2TSE5', 'W5MEZ4', 'UPI000CCC33AE', 'P27986', 'A0A2I3GKV4', 'A0A8C0M2K8', 'A0A3Q1M401', 'L8Y5H5', 'H3B0Q5', 'P27986-3', 'L5KLH8', 'P27986-2', 'A0A669F4E9', 'A0A8V8TMF9', 'A0A2I2UZ02', 'P27986-1', 'P27986-5', 'P27986-4', 'A0A8T2MIP8'}"
201,P30291,"{'H0V042', 'A0A2K5WGS2', 'K9K9H9', 'P30291', 'UPI00122DC20B', 'F7G957', 'G1KIQ9', 'P30291-2', 'P30291-1', 'A0A8C2XWD2', 'UPI0007DBC50C', 'Q6MZL0', 'UPI0007403995', 'UPI00313E6B64', 'G3QQ98', 'A0A8B9LCY4'}"
202,O15151,"{'K9KBW3', 'A0A8I5ZK52', 'O15151-5', 'A0A452GBA0', 'H2MMI2', 'UPI000CCC76BF', 'UPI0007400814', 'UPI0030CB5B58', 'O35618-2', 'O35618-1', 'A0A5F8GQ06', 'A0A5F9C0N9', 'UPI0028CBC155', 'H0VBV5', 'UPI000703E627', 'O15151-3', 'A0A1D5QZ00', 'A0A7N5K257', 'O15151', 'A0A8C2LFV3', 'A0A8D0Q740', 'O15151-1', 'UPI001F0033EE', 'A0A803JVA3', 'A0A8U0S8G2', 'A0A6I8NV01', 'A0A803VL97', 'A0A7N4P506', 'A0AAX6RM34', 'O15151-4', 'M3XGV2', 'A0A836D7V7', 'O15151-2'}"
203,A7KAX9,"{'G1L703', 'A0A3B1JK36', 'A0A6I8QN72', 'A0A669B0R9', 'H3BCI0', 'H0YQN5', 'G1P8J8', 'A0A3P9LTJ8', 'UPI0007AD8A57', 'A7KAX9', 'UPI0024E1F6EC', 'A7KAX9-2', 'UPI001F011D6C', 'UPI0003C9228E', 'M1EI64', 'A0A674PRN9', 'A0A3B5Q9B8', 'S4R2G6', 'UPI0003EBE73D', 'A0AAX6R3I2', 'UPI0007400C2B', 'A7KAX9-3', 'R4GDD3', 'A7KAX9-1', 'H0WK41', 'A0A8M3B4R9'}"
204,Q6P597,"{'G5BKU2', 'L9L8Y3', 'Q6P597-2', 'UPI0024E23D97', 'UPI0007673AB6', 'W5PJ82', 'Q6P597-3', 'A0A7N9ID59', 'A0A8D1NUE7', 'UPI0005ABB3D1', 'A0A7N4P9V8', 'Q6P597', 'Q6P597-1', 'A0A2I3G9U8'}"
205,Q86YD1,"{'G3TQ11', 'A0A8C0LQ59', 'UPI0003D720C2', 'L9J9W5', 'Q86YD1', 'Q86YD1-3', 'L5LRC2', 'Q86YD1-2', 'UPI0015C2CBC1', 'A0A8I5UBT1', 'B4DG17', 'A0A2R8M8E0', 'A0A480QWW8', 'W5PW00', 'UPI002230664E', 'A0A286X907', 'A0A9L0R050', 'Q86YD1-1', 'G7PY84'}"
